league,team,wins,losses,win_pct,games_back,streak
Unknown,Rays,71,46,.607,-,W6
Unknown,Yankees,66,52,.559,5.5,L1
Unknown,Red Sox,64,53,.547,7.0,L2
Unknown,Orioles,57,61,.483,14.5,W1
Unknown,Blue Jays,56,63,.471,16.0,L1
Unknown,White Sox,61,56,.521,-,W2
Unknown,Tigers,58,60,.492,3.5,W2
Unknown,Twins,58,61,.487,4.0,L2
Unknown,Guardians,58,61,.487,4.0,L2
Unknown,Royals,49,70,.412,13.0,L1
Unknown,Astros,60,59,.504,-,L2
Unknown,Rangers,59,59,.500,0.5,L1
Unknown,Mariners,56,63,.471,4.0,L4
Unknown,Athletics,47,71,.398,12.5,W2
Unknown,Angels,45,73,.381,14.5,L2
Unknown,Braves,71,47,.602,-,W1
Unknown,Phillies,63,56,.529,8.5,W1
Unknown,Marlins,60,59,.504,11.5,W2
Unknown,Nationals,59,61,.492,13.0,W3
Unknown,Mets,52,67,.437,19.5,W1
Unknown,Brewers,74,44,.627,-,W2
Unknown,Cubs,69,50,.580,5.5,W1
Unknown,Cardinals,59,59,.500,15.0,W1
Unknown,Pirates,58,62,.483,17.0,L1
Unknown,Reds,56,61,.479,17.5,L3
Unknown,Dodgers,70,48,.593,-,L1
Unknown,D-backs,63,56,.529,7.5,W1
Unknown,Padres,62,57,.521,8.5,W2
Unknown,Giants,49,69,.415,21.0,L2
Unknown,Rockies,46,72,.390,24.0,L1
